order_id,price,freight_value,valor_total
cc1ae65f9da3e917ded9ef6cc5325e84,129.9,13.93,143.83
cc1b834e8d019a8c71e3c3b1a23edc61,59.9,15.86,75.75999999999999
cc2999bc678cab0949b90c4759d7a284,104.64999999999999,60.4,165.04999999999998
cc2a815c27056f7c5770b6a14d422863,39.0,47.25,86.25
cc3d4ac8f11e38aebf094617bdbe0fec,195.8,35.94,231.74
cc3de1b196170ae020cf79cde9883058,99.0,41.08,140.07999999999998
cc40ce12255e937ab19d9124f4d0d56b,158.0,30.6,188.6
cc427984e779c3d1dd7e082f39a98fc6,1128.0,267.76,1395.76
cc4609648b8cff3ea47a04fc4380c25c,160.0,51.84,211.84
cc5aa8cda6decdb7d61ad7ac55767ec3,119.5,27.38,146.88
cc6995f103edcfb65e48d731aec60c1d,89.18,12.01,101.19000000000001
cc72d62c9da97fa8f846e9403f0fe57f,35.9,18.23,54.129999999999995
cc72dd3008f4752e05206e1fdd08cc57,34.89,42.3,77.19
cc7e03bc8530749e5b107609bb905580,32.0,21.15,53.15
cc93c76377b9408581cc455bd50de947,309.9,18.61,328.51
cc9782f02aae34f01d12f3dbee4d5d93,43.96,148.16,192.12
cc989a89a90abba764e86887625e7e26,98.0,30.2,128.2
cc9bbac0ab49464c551e527df59db18c,24.9,18.27,43.17
cc9c27c90afa88462b4d852d81b367fc,269.0,26.72,295.72
ccaafa8bd853d25f4e7b1fb18f97e719,112.0,18.68,130.68
ccaca3cf7deefb7e24e36ed8cd85c647,79.9,19.53,99.43
ccafe6201982b2369baac3ad28c67188,225.20000000000002,36.08,261.28000000000003
ccb1046449f1a494de800567e7cb5979,24.9,7.75,32.65
ccb44718a5b5b8bde31b24e888d56d09,59.9,16.86,76.75999999999999
ccb78ed7a1acba9d251c8626f13097f5,45.0,12.48,57.480000000000004
ccc4274862635573537b10ab2e055926,195.9,16.12,212.02
ccd2795b4fd33757b039fb15b8a12109,41.1,44.93,86.03
ccd6dca45b65f311ff32ed8fbfdc1efd,149.0,8.3,157.3
cce1b8a1c5f8b1d224e19628299c8f54,10.9,8.72,19.62
cceecfd4fd8a5cdfc10a03fb86e1d5b9,229.98,29.94,259.92
ccf27ea35dc842ef81bc07ec33164b56,11.49,8.82,20.310000000000002
ccfa13cff25aa5ad005e434ac68acaaa,23.99,14.1,38.089999999999996
ccfc366f9a65ee1750a938bd18aa489f,39.0,7.39,46.39
cd0343141ac675cd40fab2c7fd2e99cc,25.49,17.06,42.55
cd11906a7f55196e1f9194034c7bf3e3,169.0,18.47,187.47
cd22ef4012ae92aa8729264045bee0eb,250.0,30.12,280.12
cd2457140ff84327d7d7030053b80fce,150.0,22.87,172.87
cd3f264de33e6d5f97fc058f8fec3958,354.0,32.9,386.9
cd41a5bf3ffd542864ab33b17144968f,23.7,13.37,37.07
cd44314b084629fc21d3a0dca3147f7d,422.0,43.27,465.27
cd4b336a02aacabd0ef22f6db711f95e,29.99,7.78,37.769999999999996
cd4d00f4cdfc2365a398924baf0defa7,134.9,18.82,153.72
cd5343ffb012a7157ddbcf5720100c01,299.8,36.36,336.16
cd55a3824ef5413fb6fedc755c75fe39,339.8,41.0,380.8
cd62738b275de1aca104da8e9ee761a8,259.77,10.01,269.78
cd76219509e0336ea669b48075e068e1,148.7,25.79,174.48999999999998
cd7cebcffafb9a184b1aeec5b2197c3d,86.0,12.73,98.73
cd7d5eba4ca59e359249279469aa4f7a,149.99,15.22,165.21
cd81fccdeffb11e33de701e2c53c85c6,53.9,29.71,83.61
cd8f1098418f4fcc23c29232d9c04dd2,56.99,16.16,73.15
cd9aa6fcc68d8352f12d7ca709c294f5,149.0,19.14,168.14
cdaa50d46a294c97f8505c6ac6145e23,220.0,26.38,246.38
cdddbaf91f8abd761e51c7d5f035695b,214.99,39.05,254.04000000000002
cde7e4455fa7083f7ab8c2d5eb0c8d12,49.95,11.85,61.800000000000004
cdf1adfa9a3cf815978e278a6f1cd705,52.17,15.13,67.3
cdf2839409d0f62e2b2e61b62b72dc16,66.0,14.21,80.21000000000001
ce0102221c8d12a97979c74d09cca282,45.9,15.1,61.0
ce1813098fb283f84f0b5a7aa63e5fcc,83.36,15.79,99.15
ce18cf057088cf275c41fc9510ed53ad,46.9,16.52,63.42
ce2b4f2836d78829e4796213d536101e,97.9,57.36,155.26
ce2cc2623c66816137c1887f232ace69,149.9,23.92,173.82
ce338e075a36068051ecff6802ab64ef,89.99,8.98,98.97
ce399271de0275f62753cadf440e3012,69.0,19.45,88.45
ce59496beb223906ab55f6bce7fa86f5,129.99,15.67,145.66
ce5a9de9a8a2c2a47c627c3615f90700,69.9,26.57,96.47
ce5ac3d77cca9ee37ace392eb33cee3f,49.99,16.11,66.1
ce5cbf2f45858052b9bc0af3690399cc,86.32,16.36,102.67999999999999
ce5f7f7ad317c7433154353ccd683f5b,45.0,9.27,54.269999999999996
ce5f998d724ed1ac61c890e33b24a33f,139.89000000000001,47.54,187.43
ce63c9b68df2841a944a62de0cd1bc0c,67.9,12.61,80.51
ce648a016d0547e13c8cf94449256982,279.99,74.91,354.9
ce86fa5a5108884726a2244bcae51ae6,10.9,8.72,19.62
ce8a75d279575fb471682893d3c42079,39.9,9.09,48.989999999999995
ce8cdf8291104b56565b8e6c6fb62901,115.0,15.69,130.69
ce8d55aa1c206156fde37e062c716ea2,16.0,19.95,35.95
ce9a38787c8e09ef2239972b3149278c,45.9,15.11,61.01
ce9feeba53c652dd6569cca62e2bb287,45.0,11.86,56.86
cea3e6c11eb60acb9d8d4d51694832f8,11.55,15.23,26.78
cea7721ef82b51a0f124b20170c1e167,98.0,18.79,116.78999999999999
cec16bf8607acd5483286d4a74fb4365,303.6,57.12,360.72
cedac928ba1f320f1f61e79b3801b5c5,19.9,8.72,28.619999999999997
cedce2be74a9e660cec99d6f9c6674f3,45.9,11.85,57.75
cede91ea9b2186e794ef279d9aadd8f5,84.9,28.99,113.89
cee43113ca0a71b50e899098ec4c5911,22.99,11.15,34.14
cef4e03348c70c1c8eee3647083675ab,87.0,22.169999999999998,109.17
cefbd4fd50b98076c4368935c620f88a,139.9,38.82,178.72
cefc3e3c58e8a79b920d05c63e320c69,47.49,19.32,66.81
cf05987956ae425707062444530231d5,49.99,7.78,57.77
cf0fcb02e2f9b6dcfd6aac8d664b663a,11.9,7.39,19.29
cf196f76ab79db89d7a714a242256df1,99.0,12.19,111.19
cf1a41ef29ec5a9935e2d1809af97312,81.8,37.540000000000006,119.34
cf1e42750dfb79bff91aebe7606024b8,93.6,16.42,110.02
cf2159bbc127ae7a92a057266d687260,64.9,16.42,81.32000000000001
cf223cd5f53b6a5986f1ef788d3e9e83,129.0,12.11,141.11
cf290442e580bf03533aabf4c492b6b5,39.0,15.79,54.79
cf3953190a955e0f2e4a8552279713b8,16.99,7.78,24.77
cf396e4f907df065cc3d876bff73266a,49.89,8.27,58.16
cf5371c12093ab1ef7c39cd2cb895edc,84.9,15.34,100.24000000000001
cf5e115a19c54f0457aa4c00fb88ae63,220.98,24.13,245.10999999999999
cf73e2cb1f4a9480ed70c154da3d954a,50.0,11.85,61.85
cf771efcb04c578f9d3619f2632d8333,74.9,12.65,87.55000000000001
cf83caae8eba6306ab83c98f7ce4f063,89.8,30.2,120.0
cf8565a85deb141e6113476f67622a70,79.9,22.27,102.17
cf8734286de02dbdf9700cdf2bf07976,47.65,7.39,55.04
cf8d72f2d5f3f85c3b72a64842862842,84.0,30.2,114.2
cf93d49a9e8e671eb28c9eab24cf0f39,39.9,7.78,47.68
cf954e7391c1981cc9090267aec67ee9,52.0,22.94,74.94
cfa24f77a1afcf0827e88b162f7cf0b2,99.9,14.78,114.68
cfac0d6ffa23400c25da017e69a17370,98.9,23.45,122.35000000000001
cfb3e7072452d771156c3fa588c1db10,59.0,18.29,77.28999999999999
cfb41833e1a64faae527b974cde5861d,12.1,8.72,20.82
cfb88f9053ce059b4de5d506ca4a2c5f,269.70000000000005,53.64,323.34000000000003
cfcab3d63fc144cd189d0af6e9213053,79.99,8.75,88.74
cfcb1e7c684257721d28ca81c394714c,71.95,17.93,89.88
cfea19cacc7328f2fccb914fb0fd5fe2,420.0,25.94,445.94
cffa313cdff9d1f11d1a4d18be00369f,99.9,16.46,116.36000000000001
d003080bcb95015f5bc092748ae52697,19.95,15.1,35.05
d003f1dd8a01261b3625598a4554f4a5,378.0,23.3,401.3
d028d198f371aec5c0bbcadfc46c943c,15.9,18.23,34.13
d02add6627c4d73a21227674f39e6f86,99.0,52.7,151.7
d02b1845a40a0f3f58d0fbf2e04fb0d2,29.9,9.34,39.239999999999995
d03ba703f83e314f2bad7505a1031522,39.8,28.2,68.0
d03d538e1d175455ecad99c3d0ff007f,202.0,16.16,218.16
d04aa7a56c20579debaf2cd69ce4dd73,219.8,38.72,258.52
d04e58d009641c790ddf6b7b41790f87,69.9,44.26,114.16
d06755faae98d8d12f395a11570f10ec,79.9,19.75,99.65
d0714b92348bdff5af0cabf84ae6c2c0,169.9,17.34,187.24
d07179898f582cd4b62f9f5328698baf,74.99,20.57,95.56
d078600a7d7a9465e58dfa3e377cb2be,59.9,13.44,73.34
d07ea9203ae0a6ea15a2eacc87b4c0f7,16.1,17.63,33.730000000000004
d08a45bfb5b6342c010911e51868f688,149.99,17.3,167.29000000000002
d08a79ed250412c79cc17a81c4abcf86,13.65,7.39,21.04
d0a376ad0575bef38f57ec1665a353ea,39.9,9.26,49.16
d0a945f85ba1074b60aac97ade7e240e,503.84,37.16,541.0
d0a9dafd211ac9467af0318383ef4da1,227.0,16.34,243.34
d0b7e763d0e6a967ce3eab75dd63f912,65.0,7.72,72.72
d0bff47153ef056bb4f884a2ec2f0691,39.5,15.11,54.61
d0d30d1f6b48c8e1266d9b960dc191d5,89.9,15.38,105.28
d0e379ef6e0ea864c470893dbd5da4dd,672.22,95.62,767.84
d0e7875fcf8fa009f5295ad397fc7e18,100.99,15.02,116.00999999999999
d0e7be325a1c986babc4e1cdb91edc03,21.8,23.7,45.5
d0f706ec8a0d8cd8b1733c1f2f7f4701,69.99,9.34,79.33
d1036b47b42a66f67a5c1b350697ee26,30.9,12.48,43.379999999999995
d10471750e335e783fff1bc755988a86,49.0,7.6,56.6
d10a096222e79b442a554b53eab60f9f,89.0,13.64,102.64
d1145062aaf9a31027f9fdd20e8bf0c9,89.69999999999999,24.33,114.02999999999999
d12e769a4e50f157d2c6cdf423dd73c4,199.9,55.84,255.74
d136b518be06f7ea4ea85de10fc1c9af,49.98,15.56,65.53999999999999
d142e450e61b3eabff86c13e6a89a720,99.9,12.83,112.73
d14da316939ad2245cd4bb898bc45a62,34.99,15.35,50.34
d155a1a261652fa30114d2b6c6373e21,97.49,17.93,115.41999999999999
d15f3a37c2d19f75e8910870bd5e3d71,170.0,42.16,212.16
d17caea6a555b8d399674e0a8e600bfb,36.9,17.6,54.5
d17dc4a904426827ca80f2ccb3a6be56,36.9,17.92,54.82
d1839b49944e9f40df652ab476e812b7,259.77,10.01,269.78
d18585adacf5dc420841dfb67243a224,49.9,9.1,59.0
d18a9528e8077026b951849741ab227b,58.0,28.2,86.2
d191ac7a9642a12d39419f26f43f800c,160.0,23.92,183.92000000000002
d19fb6723049906050963193ff88a628,59.9,20.91,80.81
d1a10e07647c7845b8590cec57d589c1,499.9,17.25,517.15
d1b41c9a4b92b7549be35392fcd782ab,86.9,16.24,103.14
d1b7637acd3a7a42101faf9066e7309c,79.98,13.56,93.54
d1bf58d8a4537bcae92031dc9506b0d1,83.98,68.3,152.28
d1c8a4c31e8c7baecf7db50c988e5527,529.9,54.43,584.3299999999999
d1c90196444f5facb3a682e1a531abd7,19.99,10.96,30.95
d1ca62d0563ff1cdfe83f9bede16baa9,49.0,16.79,65.78999999999999
d1cc6390ec948b6e8d38ebddd2996d18,155.36,25.76,181.12
d1ccf9110e914e714e76f6434142710f,127.0,27.62,154.62
d1d768d42cf0f3a2effce95ea71e111a,89.98,18.14,108.12
d1dc1009ec8edc0f30c6a3477a57a143,19.9,15.1,35.0
d1e6d38e939e395dcc3e0558678612f9,329.99,20.08,350.07
d1f61db27cb2ec79064854fc336bfbe3,39.0,11.73,50.730000000000004
d1fcbf740c2191cdbe2378522690d12e,49.9,26.65,76.55
d208c0e6c8b9829a4ede83ff0caa36cb,139.0,13.77,152.77
d209d8b7e741f8ce447b0173e579e3a4,59.9,12.48,72.38
d21ea1f0cfac8642b1a98b71ac53e32f,59.9,13.44,73.34
d22b9cdf085b4c46374d974de5b98296,16.9,12.69,29.589999999999996
d22f0b06e1519065d7eddb2ba6b79b63,49.0,17.64,66.64
d23a16076a7e0b48e1f7d598df7136c9,34.99,7.78,42.77
d23bc376aeb971eadf9129860f03c047,229.9,28.59,258.49
d240d33f0dcf05513f86b7846c4db05c,349.9,28.77,378.66999999999996
d250f8e317f2d2e56ae505561a800dce,199.0,13.73,212.73
d253842de8c5d6f95feebe80f6f6995e,299.0,8.96,307.96
d27c9535dfd56cfe107bc9eac1ac3e31,138.0,12.47,150.47
d280ffa94ba8d94d4fc416ee85612a52,89.97,46.31,136.28
d2927bf34d3adc3b878e226b7af91519,202.0,47.599999999999994,249.6
d29eca3633b0b60adf268cae9133cd93,49.0,7.78,56.78
d2a447028b1fbbc9200739e3fee4e22c,52.99,9.12,62.11
d2b03101f40ceec33aab383966db0328,199.9,16.5,216.4
d2b4a4076a8cb3ca3b43a1ee90b4a0e2,35.0,7.51,42.51
d2cf258da81ae1043667e2f77c510deb,89.99,15.39,105.38
d2d1dffb59073c276cdd5dc8d4c609c6,149.0,40.37,189.37
d2d240860510d69b59a0ff9624d195b8,49.9,22.06,71.96
d2d2b46f15aac179d92c40438fb3a4e6,46.2,9.34,55.540000000000006
d2d9d607f76c92a3c0c85626e59b04ad,114.60000000000001,54.69,169.29000000000002
d2dd52f27ff69c333cfe7c6dbd4a6a08,209.0,34.83,243.82999999999998
d2dee958cbda7c87cbc097cf2f5f6c1e,59.9,37.97,97.87
d2e1e475eb8219af9fae283307d88860,26.9,12.85,39.75
d2f5b152ffd674ba33f9e125cef56724,214.99,28.88,243.87
d318b798f415b925411c4b1158c2ca9a,62.0,14.74,76.74
d31ccf5695e6ca12b39b5b1f2eb7f6a6,172.33,17.65,189.98000000000002
d32ec519c65a1661bb50020bda09194f,134.0,18.44,152.44
d34f01a9355c71adcc41fbc504e8609f,129.0,21.39,150.39
d34f898378d4f1f59f6a5aa731ecc983,29.99,23.36,53.349999999999994
d351ad232c9e018edafa9f34f5d03e63,422.01,25.67,447.68
d3582fd5ccccd9cb229a63dfb417c86f,23.4,15.26,38.66
d3595dfd1c2d8bdbfd8d2f3bb98a5cc5,86.69999999999999,35.22,121.91999999999999
d367a93b215e8828942054fc3799c834,147.9,15.79,163.69
d36b13fdc087b62c490a9db5c0e0a913,79.8,17.0,96.8
d3762703e4549c646c1f000b5094abea,34.9,9.34,44.239999999999995
d3775e436e60258e62e678a0f68a0f8d,199.9,25.95,225.85
d379476af4ac3bc71f0f857e9f2827ef,120.0,8.1,128.1
d37c9e8893d10d17fbf866c85f0dde90,196.0,42.36,238.36
d37e660e61680fadd235a5ca5b6721bb,74.99,18.4,93.38999999999999
d37f6eeb2d27fc449e65051940060719,29.9,13.42,43.32
d384b1c62ae84499639bcfbb3f9f8116,49.8,101.7,151.5
d3909d7239431c7132c3aac806ec6507,145.8,25.28,171.08
d3abd72db4f9d182cf59e936ef0baf5a,8.6,15.23,23.83
d3afe40f7060b3287d948a6bdea42687,26.0,7.78,33.78
d3b0d8353eadc4ba7ff0b60f87949a02,29.0,7.46,36.46
d3ba1a847406ac4e4a0c162d1ed5c0e4,19.49,18.23,37.72
d3d6788577c9592da441752e8a1dd5e3,58.99,17.66,76.65
d3dd51abe467d226f8be61f48388eba2,399.0,11.13,410.13
d3e4a1e18bc6278ceaec89c39a69083b,39.9,8.88,48.78
d3f58dcb7705f30c2257940517740287,188.9,19.45,208.35
d3feb75cb4e8d372a35e074fc1175bcd,29.9,34.15,64.05
d4113b34b5912aa49875798a65d88613,134.9,9.68,144.58
d412e855fc7d9c1019d9fcec73c0f7c6,154.0,40.07,194.07
d415e95816c2f3a2a34e06cd519157cc,25.49,17.06,42.55
d41ebe858c1aa2cef4e728fee0b07230,59.9,18.52,78.42
d42c0ebb65d63fd42b509a1573c281aa,115.89,23.61,139.5
d43547ebdfd7f5f70df830db89710200,210.0,33.4,243.4
d43872a5beeeefe86421f622da91fb38,105.0,21.57,126.57
d43c3e1412d9022efffd1148ece29ef0,39.97,7.39,47.36
d44d01e695a204a2d7dc91ef82378e2b,79.9,19.53,99.43
d44d3aabe5fd82754ca3b4696cdc90e7,738.0,24.14,762.14
d4575d5b52616538e99ffe90f8931f81,184.9,19.39,204.29000000000002
d45ccf00bbb028620024ed708518f15a,59.9,25.26,85.16
d468c8e289ec694cf907f29e5291e94f,51.49,9.94,61.43
d48af423b2e9d7e208f37ba365eebc1a,80.0,17.13,97.13
d4922affdd87d3e42657243354c7acd1,35.9,23.05,58.95
d4b3b00396bf3d72f49b2e06219f385e,59.0,13.43,72.43
d4b7cee184f5ec6e5819759fd4178b90,59.0,26.88,85.88
d4bc55bf7aa33f5d5d8b6b53d1e2eb8f,59.9,16.86,76.75999999999999
d4c2efa6a85e5aa02652b1358cc340fd,29.9,21.15,51.05
d4c324a61d74cbf91304f5c193b5d788,67.8,11.97,79.77
d4c6aa2277352d92106b387b2ee13839,129.9,11.93,141.83
d4d140e1cbc20856440a8343432848c4,169.99,45.65,215.64000000000001
d4d8638eaddca23adbfdd1b383a5f15b,91.4,25.39,116.79
d4dbf57d426f53d8324bdd93b74642ea,19.0,16.79,35.79
d4e770b405f1a265106474eaf37ded74,69.8,41.68,111.47999999999999
d4f742f7a223add48641c06ac0b96a25,229.0,17.23,246.23
d4fae577806d683110e00e18a5e181be,103.69,35.730000000000004,139.42000000000002
d50b42288a180cabdc414b2d43b67a3d,129.89,21.4,151.29
d51cbac21a49941976292ba004bf4165,87.6,26.74,114.33999999999999
d56564f21e612a588607e9ffb39b9d21,22.9,11.85,34.75
d58bd8dc62db2951199683fcb7dc2df6,119.0,9.19,128.19
d591a97fad2791ee9d973b748fd1c4d9,24.9,10.96,35.86
d5a0f66337a578c36b0091b8600a860f,144.9,23.59,168.49
d5a4e5577531dc95e5539e0b2bdac87d,45.0,15.1,60.1
d5a9bcd8e843bed6dc81287ccf656d3f,45.5,18.47,63.97
d5b4f23f53baadbbaaf0c6a983494333,28.99,15.1,44.089999999999996
d5ba4800b58a75d721450cb4ce724015,79.8,14.78,94.58
d5ba8093739265fed17f69492c65670f,35.9,15.23,51.129999999999995
d5ba80d74b52c335ae36398d6159e6ee,340.0,31.88,371.88
d5d3b4b504a59a416704978bb72fce3d,24.9,7.43,32.33
d5d78aa1e1666a81b03bd8791c865fd3,69.9,12.83,82.73
d5d91beade5592a7f19b57ef4910572e,66.55,14.78,81.33
d60a89ab9bc1e68834465ae630c3343e,79.9,35.69,115.59
d614d13ed2aca6884ec736b100a96c50,67.0,9.22,76.22
d6199904747af716384a5ddfde0e4b9f,149.9,39.1,189.0
d61b915b69851aec8a8865f36cfd793e,69.9,11.88,81.78
d61e965b73507ff3aae57337ec2f20ca,69.9,21.57,91.47
d6235477014458ade86158040370fca8,53.49,8.72,62.21
d634e78710f26d98ace611f615489774,29.0,14.1,43.1
d63f6af53a35a1d7e6a58ec09548b9ed,89.0,37.92,126.92
d640a4c3a88331780424c072148b386d,107.8,54.22,162.01999999999998
d642fb15b0654daba438822439c28c01,84.89,18.47,103.36
d6573c37b3389e591e6b1a8e286eac99,94.0,22.37,116.37
d66690b9ba115c379910e119811db520,89.9,15.38,105.28
d66a9e689fb184277bdd64317e765729,30.9,7.39,38.29
d66fe524b24e426e1f20aa7358ef80db,89.0,7.88,96.88
d673513c79ca55525c1a535452b4b6e4,88.9,19.59,108.49000000000001
d67445efbe81f76ebe2f1e2c474411f0,58.0,8.82,66.82
d69e5d356402adc8cf17e08b5033acfb,149.8,13.63,163.43
d6a6ab6b5f102f746569eb2c620e8be6,23.99,14.1,38.089999999999996
d6af9770d6d713b4c3a4cd6267e9d2ea,89.9,17.07,106.97
d6be19fade8df35d46c377eaeb737f67,19.9,34.15,54.05
d6d7735ea8ca2ff812e770a2bde2b193,79.0,17.8,96.8
d6dde74bdeb424af6b660214881b4845,137.5,32.9,170.4
d6e3a9f9be1350d1e2bb6e25e8bfd05d,89.9,9.84,99.74000000000001
d6e8c00fe3761c680d73781f517b7e63,29.99,18.31,48.3
d6f81840dedabe214cbfa42226e7dfd4,89.99,22.5,112.49
d6f8b3535ac92252b48bd5e4c47a6593,114.9,18.05,132.95000000000002
d6fb74265802d3b7f2c16ebb97cbe900,219.0,36.85,255.85
d701dc60f61795a62070fa2494b6691a,74.94,90.6,165.54
d708b88543d7c2b7c9eb0b31864c8ca1,256.98,46.71,303.69
d7123732c68ff880f12d65c308f133a9,49.0,7.78,56.78
d715a52ed67662a1f4fc1d94e68b2ff0,99.8,74.98,174.78
d71bc96c14d72c5f5b76bd286d6304f9,97.49,12.64,110.13
d72e8cc4d5efd1b5149f68dffc423772,13.99,17.78,31.770000000000003
d731191f76c39fe5c7d22edddb6836ba,104.0,60.400000000000006,164.4
d736797e446b9c7bc072d55b49748180,64.99,27.51,92.5
d744783ed2ace06cac647a9e64dcbcfd,9.0,11.85,20.85
d7484d6207c35d75a99882ac7de536c3,49.0,7.78,56.78
d7537253b8b150b7fa2be482da1e7719,109.4,69.13,178.53
d75cb3755738c4ae466303358f97bc55,21.9,15.79,37.69
d773f56956696c7d318daddf1df0f801,39.99,13.37,53.36
d774dda8acab57dc1f473be2a975cdf5,42.6,15.1,57.7
d78332a90347977084cb14932f97ba95,38.0,11.85,49.85
d78bf5f7b32db25ce7cd2f808c72512e,45.9,16.11,62.01
d78c16f09da03410837a551a09a4bf64,29.9,14.1,44.0
d798a6f2eef74e8cd33a5c79db6a316c,59.9,14.13,74.03
d7ae3c10c3a4c7a721e64ba401ee745b,154.99,32.57,187.56
d7b1b205f635a07e904e5c4069b6859d,79.9,13.92,93.82000000000001
d7b464f6f1a31734fefea7eb6e9a9908,49.9,7.61,57.51
d7bf53fc0c235f32fd61f11e6cc99a2a,324.0,14.52,338.52
d7c9e609272d05de1d13cbe04eaa1a13,285.0,20.96,305.96
d7cfea82cf5f7148d0a6f7e5a45be7bd,125.9,23.2,149.1
d7d0eb9fb2a389917e37fc5411078df4,76.99,15.29,92.28
d7d3d5db0f040ecfad8982f09f73d075,26.69,17.78,44.47
d7d7c211bef169faf83515ce6e8294ea,199.9,43.86,243.76
d7dd7b5a139c49fb68a6977797599973,339.8,38.14,377.94
d7f4c7c033cbbcef2916aaf7b594becf,105.7,15.49,121.19
d7f4e2f755cf2f40aa7c39804cfe01c4,69.9,20.98,90.88000000000001
d80799e45b1938827bfd57d8ee9b3c50,39.9,23.28,63.18
d80bc8900db383324d145cfb1c1aa854,276.0,49.83,325.83
d81f982649f082683c9221af29ba1b51,45.9,13.37,59.269999999999996
d82cef48824870df9946d57e827ed727,10.9,8.72,19.62
d839ea07a528e914f89702508023da37,249.85000000000002,60.849999999999994,310.70000000000005
d84dce79fd962faab40bc1d4b084d9d7,129.9,47.21,177.11
d8548c48e1580222bda2c86c47ce10cd,19.9,15.1,35.0
d85964274bc133ecec1d771ed78e0f80,18.9,12.48,31.38
d85c2deca369a3930811855341fb3d11,349.9,18.7,368.59999999999997
d85ce9b0e10e08627fdc72bedcf4cde3,79.9,18.36,98.26
d85dd7b0f1c5839ad5b3cde77f196e53,56.99,11.01,68.0
d8627b28da69b163792bfd62ce10b6f4,48.8,10.96,59.76
d86359a45e3f6c6d8b35f7b13e41abf5,105.0,19.7,124.7
d8681bf9afb5bfde505998488d3c61fd,67.5,35.79,103.28999999999999
d868cf92a5a1305fc7277c60062e81ac,399.99,20.09,420.08
d8711cd641288f4e2e1a84dc3c6ade21,99.98,32.5,132.48000000000002
d871dddcb611a31e705345b5c37d7a72,33.9,16.32,50.22
d885635e019669c17658a0f898cf7dd6,59.9,11.73,71.63
d8893f2dcbccd15e2dd6d29ef69636ae,30.0,8.11,38.11
d891fcff7f5720b6a87ecd0a3dbf0c27,89.9,15.39,105.29
d898dd2a514f62601dc99b7858023038,34.99,14.1,49.09
d899038e9957d3d2f73bf50547f78d04,11.9,15.1,27.0
d8a46fc8e10a38b3756d7e677b3f6ab0,99.99,25.98,125.97
d8bfdbbe1b81198977776595047a0d98,288.0,20.12,308.12
d8c2d5ded5aae20ac6a6e9ef34d9c3dd,160.0,19.22,179.22
d8cbc79d1dd84f3c87cb2ca7663c930e,210.0,96.28,306.28
d8d04eeca6703f5545f4c25b8ace1ee9,38.9,16.05,54.95
d8e17d5f7dacf0970d316e7c03e741e8,19.99,7.78,27.77
d8e82d1f482cdb6ddce0701ace3bc6c8,176.99,25.75,202.74
d8f1c1e598fd2b2e9e562c42782e0226,50.0,14.78,64.78
d8f4cab2c25988993e96c6c02a837ec9,38.4,26.89,65.28999999999999
d905856c062516e1bd43377034e5c615,254.0,13.28,267.28
d905ef2a3ee51aff370cf4ca43eb5e8d,19.9,18.23,38.129999999999995
d92197e1617b69200451debc2626c333,295.0,19.95,314.95
d92a8706984271de71ada4185b112dcf,97.98,14.05,112.03
d93d9db59fc92ea85f60e36901b0d20b,207.0,46.29,253.29
d967b02c8e9ac87edb380250c652a6b2,78.9,17.8,96.7
d976668f821dc630fb317d30d3fbc35d,69.9,15.37,85.27000000000001
d9773132aa1151c56c6f940c8d29cc0a,49.0,17.67,66.67
d97964c911feff7a28e51777c2ffbc7f,29.9,12.69,42.589999999999996
d98a4e525a6240595557fbf149ff82da,99.0,11.9,110.9
d98e1bbea27add1b46f2f78aa0a3517b,53.9,13.4,67.3
d9b926f382e364900c6af21aeaede034,84.99,15.34,100.33
d9bf43027ddbeee4ced772f175c2dc40,49.9,13.01,62.91
d9c7513b739ea789b1724a5e75695f90,79.9,23.36,103.26
d9e44c3fd2ce16086619f299e92e12d8,35.0,16.11,51.11
d9e882686a56edc2560a4983f10daddb,220.7,24.12,244.82
d9eb574d9db751d3a86c7bf179ec2853,99.99,25.15,125.13999999999999
d9fa27f23d415b11ff675f6efc737f05,28.98,15.1,44.08
da0686c22c00de36d95422798bdd9cde,30.0,14.1,44.1
da06df7d040d5e2bf092e9fc47954e43,24.99,12.48,37.47
da0a6ee487d278ae0fc77b10e9c18d8e,76.8,23.7,100.5
da0abbc0c93081d27e4ad10ffc4a631f,28.69,13.71,42.400000000000006
da39c74861319e1493b1c77b6222958a,238.1,18.38,256.48
da4b750c427bc88754c6c019045f7536,84.9,13.95,98.85000000000001
da53145615b1d679fc6a9f3121d8bd85,19.69,8.3,27.990000000000002
da6c1b5c9a1106ebca4a15148d062c0f,219.8,24.94,244.74
da7af77d5f98212a8c1ad0b1c552f102,393.98,70.36,464.34000000000003
da7b74f9f21e34cc002c5910de20ef9e,499.0,67.19,566.19
da896a5afe7d1b0ae249c2c0bccb89d3,79.9,20.05,99.95
da9d5d868a28b17116214d1240c22837,49.99,42.38,92.37
dace8fef361782cc885129d17c2df11f,64.0,7.71,71.71
db064b03849f2171a59f4a8cd50778f0,49.9,18.45,68.35
db103a5891ce37dbf3a84d9273f55dbe,149.97,19.35,169.32
db22016bef74b6dc92aabe8713dd0eef,25.0,12.69,37.69
db4d62e39557516a1ce6145d0c659ae1,59.99,16.89,76.88
db5a21571d549b443f1b502b880e2358,125.57,18.13,143.7
db68ee136b9cb2c16d74fa11a7395e5d,29.99,7.39,37.379999999999995
db6fc36ce2a94f3e7af05707163314d4,67.7,17.18,84.88
db738d19eb9fe6721be783d4e46f1c4d,240.0,19.57,259.57
db7576b1fe440f4c0a808855aacf0948,9.9,8.72,18.62
